1.92802930087000	1.79976985737135	1.88085093845243
1.42414372195000	1.45522657721838	1.50928063127243
0.249034051880000	0.249034051880000	0.249034051880000
0.837359587930000	0.837359587930000	0.837359587930000
0.249406040330000	0.249406040330000	0.249406040330000
0.239218444110000	0.239218444110000	0.239218444110000
0.0411793934700002	0.0411793934700002	0.0411793934700002
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.60759504521200	1.09725247769279	1.61410641027706
1.03735835428000	0.389440390426520	0.715283087055730
0.695863865290000	0.860741963889890	0.961865559395510
0.157552442840000	0.485178203431910	0.620009664106070
0.242131898350000	0.513742137660450	0.637337643278430
0.527945738800000	0.527945738800000	0.527945738800000
0.463698273330000	0.463698273330000	0.463698273330000
2.42354672639900	2.22515315902687	2.42740035003810
0.0687713407800001	0.0687713407800001	0.0687713407800001
0.156764406280000	0.156764406280000	0.156764406280000
0.0359252643099999	0.0359252643099999	0.0359252643099999
0	0	0
0.0134999188000000	0.0134999188000000	0.0134999188000000
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.15125492137300	0.146766217412655	0
2.09602687575300	1.99033841101093	1.93861427307990
2.42563113615900	2.08080354995210	2.23597596374521
1.35434755093000	1.47666943387690	1.51115219249759
1.39990503227000	1.48050631514310	1.63567872893621
1.23339061968000	1.23402934825966	1.25127072757000
0.202548934800000	0.202548934800000	0.202548934800000
0.204701773330000	0.204701773330000	0.204701773330000
0.200535933220000	0.200535933220000	0.200535933220000
2.44093189940800	2.33748362354593	2.44093189940800
0.0783639728000001	0.0783639728000001	0.0783639728000001
0.0730176487200001	0.0730176487200001	0.0730176487200001
0.0927118936200002	0.0927118936200002	0.0927118936200002
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.96753815649930	2.81369200265315	2.96753815649930
1.39682814237000	1.70738112044077	1.93815035121000
2.29805874487000	2.29805874487000	2.29805874487000
1.62721138624000	1.62721138624000	1.62721138624000
1.28600851509000	1.20908543816692	1.28600851509000
1.18079955734000	1.18079955734000	1.18079955734000
1.08757934861000	1.08757934861000	1.08757934861000
0.793793516850000	0.793793516850000	0.793793516850000
1.36940717173000	1.36940717173000	1.36940717173000
0.0985690352100002	0.0985690352100002	0.0985690352100002
0.0998755014500001	0.0998755014500001	0.0998755014500001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.26468255686500	0.926877573376740	0.926877573376740
2.23659426585600	0.627898613682090	0.106159483247304
0.906173256840000	0.928922675930000	1.36370528462565
1.21035176265000	0.969354814337830	1.49109394477261
1.12018852282000	1.23025875420652	1.57808484116304
0.607618677220000	0.812697843084350	1.16052393004087
0.918271771400000	0.849327239073040	1.15367506516000
0.868293740070000	0.836205945680870	0.923162467420000
0.853599669160000	0.791381029731300	0.921815812340000
1.52525629887000	1.52525629887000	1.52525629887000
0.714039965250000	0.714039965250000	0.714039965250000
0.502936576890000	0.502936576890000	0.502936576890000
0.816689834930000	0.816689834930000	0.816689834930000
0.855004344050000	0.855004344050000	0.855004344050000
0.608644656820000	0.608644656820000	0.608644656820000
0.176863596870000	0.176863596870000	0.176863596870000
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.47208247042800	1.71754843610911	1.93977065833133
1.55084802389100	2.04631398957211	2.18520287846100
1.94057047748900	1.83203287758344	2.10981065536122
1.07382268638000	1.07382268638000	1.07382268638000
0.448855189640000	0.464071247236670	0.547404580570000
0.870773020230000	0.870773020230000	0.870773020230000
0.0725966344300000	0	0.0725966344300000
0	0	0
0.234855220940000	0.234855220940000	0.234855220940000
0.0329377198700001	0.0329377198700001	0.0329377198700001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.19748222769100	1.73023042608100	1.77189709274767
1.23079503147000	0.633572809247780	0.828017253692220
1.28631362991000	1.18909140768778	1.28631362991000
1.29559048780000	1.26781271002222	1.29559048780000
0.478569954810000	0.644974390894440	0.825529946450000
0.937457355583000	1.44736595963954	1.49409493160216
1.26824974557600	1.63567346502824	1.57025290428058
1.20212635989000	1.14083040386813	1.21559675900832
0.360618783597000	0.887696706094200	1.00919203319700
0.734741395930000	0.882353163441120	1.00384849054393
0.606834852760000	0.721642888870930	0.871175599151310
0.538672025960000	0.628794164641400	0.684868930996540
0.632069325950000	0.701171361184020	0.803975099501780
0.717489828990000	0.759353583031960	0.787390966209530
0.703073386400000	0.734830823937010	0.734830823937010
0.462933100020000	0.451101324622430	0.432409735837380
0.475273599160000	0.475273599160000	0.475273599160000
0	0	0
0.0701840091200001	0.0701840091200001	0.0701840091200001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.15668460409000	1.45929621457541	1.86470161998081
1.52122948224700	1.65963360935105	1.71368766340511
1.25649554293000	1.25649554293000	1.25649554293000
0.323489748420000	0.491465473797030	0.613087095418650
0.271700910420000	0.271700910420000	0.271700910420000
0.249330013490000	0.249330013490000	0.249330013490000
0.0469085587200002	0.0469085587200002	0.0469085587200002
0.0831624992200002	0.0831624992200002	0.0831624992200002
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.598252548072000	1.47322675381809	1.49595402654536
1.04419490514400	1.39542620991400	1.57724439173218
1.29051110428000	1.33963389559818	1.38508844105273
1.51649470168000	1.44831288349818	1.51649470168000
1.36308616270000	1.36308616270000	1.36308616270000
0.600058671980000	0.637705927002730	0.864978654275450
0.637488163630000	0.675603848410000	0.902876575682730
0.276289948600000	0.276289948600000	0.276289948600000
0.510201754420000	0.510201754420000	0.510201754420000
0.129474222150000	0.129474222150000	0.129474222150000
1.57670004604000	1.57670004604000	1.57670004604000
0.0924387493499999	0.0924387493499999	0.0924387493499999
0.0737879741400001	0.0737879741400001	0.0737879741400001
0.0739484654100000	0.0739484654100000	0.0739484654100000
0	0	0
0.0275327001000001	0.0275327001000001	0.0275327001000001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.67007054162000	1.66300926417517	1.73042499451225
0.935918991890000	1.25583501240281	1.31201478768371
0.240928734710000	0.557964976739550	0.670324527301350
0.418410980710000	0.573510515147530	0.708341975821690
0.616729691600000	0.616729691600000	0.616729691600000
0.132814230070000	0.132814230070000	0.132814230070000
0.136121193460000	0.136121193460000	0.136121193460000
0.209123253980000	0.209123253980000	0.209123253980000
0.0661055233500001	0.0661055233500001	0.0661055233500001
0.128459077380000	0.128459077380000	0.128459077380000
0.128347298650000	0.128347298650000	0.128347298650000
0.0135210091300002	0.0135210091300002	0.0135210091300002
0.0134788284699998	0.0134788284699998	0.0134788284699998
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.08969623149000	1.61430066557724	1.73499032074966
1.51818360656500	1.91248040796948	1.99868730452121
1.23975887491000	1.31432956371379	1.38329508095517
1.43894840011000	1.52699733300172	1.69941112610517
0.454967626120000	0.454967626120000	0.454967626120000
0.721632905840000	0.702526226719310	0.737008985340000
0.698193587200000	0.820515470146900	0.975687883940000
0.573393257260000	0.521669119328970	0.573393257260000
0.199927805110000	0.199927805110000	0.199927805110000
1.77626739425000	1.55212946321552	1.77626739425000
1.69146116598000	1.62249564873862	1.69146116598000
0.149921463670000	0.149921463670000	0.149921463670000
0.114145970260000	0.114145970260000	0.114145970260000
0	0	0
0	0	0
0	0	0
0.0208974930200001	0.0208974930200001	0.0208974930200001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.22884186773000	0.860651229551300	1.12152079476870
1.83788879235000	0.577019227132610	1.35962792278478
2.68078192875800	0.115564537453652	1.85469497223626
1.13973183225000	0.598377970010870	1.33750840479348
0.853995231330000	1.19110716578696	1.45197673100435
1.05319460448000	1.25022135760565	1.59804744456217
0.530466541930000	0.727493295055650	1.16227590375130
1.01312658362000	1.01478638613261	1.27565595135000
0.935925282360000	0.848968760620870	0.935925282360000
0.851400327860000	0.833269368790870	0.920225890530000
0.841707300040000	0.812583009100870	0.899539530840000
0.728183598990000	0.719675140711740	0.893588184190000
0.522145960030000	0.522145960030000	0.522145960030000
0.738653344920000	0.738653344920000	0.738653344920000
0.432701998260000	0.432701998260000	0.432701998260000
0.382119895740000	0.382119895740000	0.382119895740000
0	0	0
0.0939617723700001	0.0504835115004303	0.0939617723700001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.822481299546000	1.48448458261156	1.76226236038933
1.97300360588700	2.01405817671700	2.23628039893922
1.55773221857000	1.58971856033000	1.75638522699667
1.22849720457000	1.24371326216667	1.32704659550000
1.23029342405000	0	1.23029342405000
0.216834466420000	0.216834466420000	0.216834466420000
0.290010990290000	0.290010990290000	0.290010990290000
0.0723536331500001	0	0.0723536331500001
0.108262596030000	0	0.108262596030000
1.54000408684000	1.54000408684000	1.54000408684000
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.56691958506100	2.31691958506100	2.56691958506100
2.21302180879300	2.12508262182967	2.45841595516300
1.43429418857895	2.24980334638895	2.99980334638895
1.21951459334000	1.21951459334000	1.21951459334000
2.35418954130500	2.35418954130500	2.35418954130500
1.72083381131000	1.72083381131000	1.72083381131000
0.725651824780000	0.725651824780000	0.725651824780000
1.37224889792000	1.37224889792000	1.37224889792000
1.34353747071000	1.34353747071000	1.34353747071000
0	0	0
0.103718392030000	0.103718392030000	0.103718392030000
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.07260120073300	2.17672272968411	2.24616717412856
1.23327359666000	1.45581217460333	1.60858995238111
1.41844639496000	1.46228743446000	1.54562076779333
0.905573196900000	0.978604623433330	1.13138240121111
0.688995785220000	0.797974532511110	0.978530088066670
2.25934110955300	2.09833652593189	2.30666985926522
0.434978113990000	0.535456162645560	0.716011718201110
0.198218418430000	0.198218418430000	0.198218418430000
1.53590291160000	1.57509702019778	1.65843035353111
0.103879006740000	0.103879006740000	0.103879006740000
0.159285802130000	0.159285802130000	0.159285802130000
0.147199892670000	0.147199892670000	0.147199892670000
0	0	0
0	0	0
0.0197667788400002	0	0.0197667788400002
0.0735077088199998	0.0735077088199998	0.0735077088199998
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
